ensembl,symbol,description,log2FoldChange,pvalue,padj,206161_sp_3d_tg,206176_sp_3d_tg,206177_sp_3d_tg,206167_sp_3d_tg,206168_sp_3d_tg,206214_sp_3d_tg,206229_sp_3d_tg,206174_sp_3d_wt,206175_sp_3d_wt,206158_sp_3d_wt,206165_sp_3d_wt,206166_sp_3d_wt,206215_sp_3d_wt,206227_sp_3d_wt
ENSMUSG00000028327,Stra6l,STRA6-like [Source:MGI Symbol;Acc:MGI:1921402],-0.162004199,0.437701483,0.775604173,55,52,38,32,58,65,90,81,91,59,64,33,78,49
ENSMUSG00000029145,Eif2b4,"eukaryotic translation initiation factor 2B, subunit 4 delta [Source:MGI Symbol;Acc:MGI:95300]",0.10424725,0.437829361,0.775604173,165,148,175,177,105,185,217,157,153,198,165,119,164,155
ENSMUSG00000001156,Mxd1,MAX dimerization protein 1 [Source:MGI Symbol;Acc:MGI:96908],0.395271146,0.437771888,0.775604173,78,435,729,560,186,402,188,341,131,199,924,147,310,148
ENSMUSG00000112627,4933412E12Rik,RIKEN cDNA 4933412E12 gene [Source:MGI Symbol;Acc:MGI:1918336],-0.336390214,0.437564919,0.775604173,14,3,5,2,13,13,8,10,17,5,11,6,21,7
ENSMUSG00000059278,Naa38,"N(alpha)-acetyltransferase 38, NatC auxiliary subunit [Source:MGI Symbol;Acc:MGI:1925554]",0.160373883,0.437918144,0.775604173,144,171,185,208,57,282,181,174,168,172,176,139,182,96
ENSMUSG00000000317,Bcl6b,"B cell CLL/lymphoma 6, member B [Source:MGI Symbol;Acc:MGI:1278332]",0.255047017,0.437894054,0.775604173,17,13,20,7,18,11,12,11,11,14,10,16,15,8
ENSMUSG00000022637,Cblb,Casitas B-lineage lymphoma b [Source:MGI Symbol;Acc:MGI:2146430],-0.131703349,0.437778033,0.775604173,79,39,39,59,46,87,86,66,75,67,95,53,79,53
ENSMUSG00000052299,Ltn1,listerin E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:1926163],0.092318647,0.437720763,0.775604173,186,187,144,180,192,245,239,204,235,194,210,142,163,178
ENSMUSG00000066113,Adamtsl1,ADAMTS-like 1 [Source:MGI Symbol;Acc:MGI:1924989],-0.223831984,0.438125488,0.775688084,154,41,68,32,93,66,90,95,136,87,93,79,76,92
ENSMUSG00000104709,Gm42484,predicted gene 42484 [Source:MGI Symbol;Acc:MGI:5662621],-0.223404302,0.438151372,0.775688084,16,17,24,9,18,20,24,17,38,13,37,9,24,21
ENSMUSG00000029462,Vps29,VPS29 retromer complex component [Source:MGI Symbol;Acc:MGI:1928344],0.13255841,0.438176731,0.775688084,106,162,149,176,127,152,174,138,146,212,152,77,135,136
ENSMUSG00000031845,Bco1,beta-carotene oxygenase 1 [Source:MGI Symbol;Acc:MGI:1926923],-0.348299991,0.438189008,0.775688084,7,9,5,12,1,10,11,13,6,25,8,3,6,10
ENSMUSG00000040560,Wdr7,WD repeat domain 7 [Source:MGI Symbol;Acc:MGI:1860197],0.103255691,0.438221622,0.775688084,94,87,88,76,97,100,88,99,107,89,97,66,86,68
ENSMUSG00000031691,Tnpo2,"transportin 2 (importin 3, karyopherin beta 2b) [Source:MGI Symbol;Acc:MGI:2384849]",0.135204552,0.43832223,0.775788851,241,210,183,188,288,212,250,208,246,226,216,197,180,208
ENSMUSG00000108991,Gm45807,predicted gene 45807 [Source:MGI Symbol;Acc:MGI:5804922],0.155048609,0.438445058,0.775851617,26,46,44,55,39,38,46,42,41,52,53,24,40,27
ENSMUSG00000034684,Sema3f,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F [Source:MGI Symbol;Acc:MGI:1096347]",0.304360085,0.438431155,0.775851617,39,10,23,16,37,24,24,29,34,7,8,18,33,17
ENSMUSG00000028749,Pla2g2f,"phospholipase A2, group IIF [Source:MGI Symbol;Acc:MGI:1349661]",0.351079799,0.438505273,0.775880869,4,13,12,6,6,8,4,2,11,8,12,1,5,6
ENSMUSG00000050332,Amer1,APC membrane recruitment 1 [Source:MGI Symbol;Acc:MGI:1919595],0.14242385,0.438599644,0.775893255,144,75,84,56,61,88,114,77,103,87,103,51,102,63
ENSMUSG00000111176,Gm47233,"predicted gene, 47233 [Source:MGI Symbol;Acc:MGI:6096050]",-0.513516927,0.438578476,0.775893255,5,2,4,10,0,7,0,10,7,11,2,6,1,3
ENSMUSG00000054604,Cggbp1,CGG triplet repeat binding protein 1 [Source:MGI Symbol;Acc:MGI:2146370],-0.083444912,0.438682587,0.775962696,234,326,257,280,193,402,332,333,309,312,421,230,346,251
ENSMUSG00000059689,Zfp637,zinc finger protein 637 [Source:MGI Symbol;Acc:MGI:2448537],-0.120147424,0.438749333,0.776003476,73,68,54,42,41,86,67,67,79,75,100,41,59,63
ENSMUSG00000091803,Cox16,cytochrome c oxidase assembly protein 16 [Source:MGI Symbol;Acc:MGI:1913522],0.170471626,0.438959185,0.77629733,90,181,138,218,70,206,131,164,125,123,172,77,188,102
ENSMUSG00000026603,Smyd2,SET and MYND domain containing 2 [Source:MGI Symbol;Acc:MGI:1915889],0.125557183,0.439072569,0.776420539,48,68,68,75,64,106,99,72,102,68,71,55,81,50
ENSMUSG00000009575,Cbx5,chromobox 5 [Source:MGI Symbol;Acc:MGI:109372],0.058624315,0.439118458,0.776424384,1281,1049,956,1009,944,1385,1328,1230,1313,1294,1302,712,1150,917
ENSMUSG00000034303,Ccdc15,coiled-coil domain containing 15 [Source:MGI Symbol;Acc:MGI:2444488],0.135722348,0.439235555,0.776554121,79,48,48,58,56,59,64,47,69,72,52,51,54,42
ENSMUSG00000059631,1500035N22Rik,RIKEN cDNA 1500035N22 gene [Source:MGI Symbol;Acc:MGI:1917508],0.412746582,0.439356983,0.776691487,0,7,7,5,4,5,5,3,3,5,5,0,4,6
ENSMUSG00000046101,Mcmdc2,minichromosome maintenance domain containing 2 [Source:MGI Symbol;Acc:MGI:3045334],0.393400082,0.439482209,0.776700701,3,5,8,2,2,17,12,8,5,5,8,0,8,4
ENSMUSG00000028631,Kcnq4,"potassium voltage-gated channel, subfamily Q, member 4 [Source:MGI Symbol;Acc:MGI:1926803]",-0.231698182,0.439580848,0.776700701,22,7,23,8,11,21,13,17,24,24,19,9,25,11
ENSMUSG00000030020,Prickle2,prickle planar cell polarity protein 2 [Source:MGI Symbol;Acc:MGI:1925144],-0.224537386,0.439524695,0.776700701,140,41,58,41,108,117,89,94,189,79,130,49,86,106
ENSMUSG00000037674,Rfx7,"regulatory factor X, 7 [Source:MGI Symbol;Acc:MGI:2442675]",-0.110224795,0.439564554,0.776700701,160,138,132,162,169,206,196,197,258,170,192,110,252,136
ENSMUSG00000024691,Fam111a,"family with sequence similarity 111, member A [Source:MGI Symbol;Acc:MGI:1915508]",0.107554238,0.43948959,0.776700701,262,241,231,217,187,325,407,216,314,290,345,149,322,171
ENSMUSG00000026782,Abi2,abl-interactor 2 [Source:MGI Symbol;Acc:MGI:106913],-0.12805121,0.439666047,0.776755477,117,89,78,107,93,123,122,103,171,87,125,118,102,106
ENSMUSG00000020570,Sypl,synaptophysin-like protein [Source:MGI Symbol;Acc:MGI:108081],0.087029468,0.439699317,0.776755477,866,1340,1185,1108,950,1704,1434,1302,1252,1358,1539,774,1284,880
ENSMUSG00000024268,Celf4,"CUGBP, Elav-like family member 4 [Source:MGI Symbol;Acc:MGI:1932407]",-0.206121321,0.439759014,0.776783674,157,54,94,34,115,123,116,110,194,102,138,69,120,107
ENSMUSG00000028540,Dph2,DPH2 homolog [Source:MGI Symbol;Acc:MGI:1914978],0.142631765,0.439926468,0.776835193,48,51,40,40,42,55,60,51,61,62,39,21,40,42
ENSMUSG00000030468,Siglecg,sialic acid binding Ig-like lectin G [Source:MGI Symbol;Acc:MGI:2443630],-0.546166432,0.439963133,0.776835193,9,3,10,5,0,2,18,4,10,0,28,4,24,4
ENSMUSG00000022756,Slc7a4,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 [Source:MGI Symbol;Acc:MGI:2146512]",-0.193631137,0.439901418,0.776835193,64,35,41,39,21,48,44,37,42,65,52,66,36,34
ENSMUSG00000071074,Yipf3,"Yip1 domain family, member 3 [Source:MGI Symbol;Acc:MGI:106280]",-0.161279608,0.439856552,0.776835193,227,234,152,162,216,293,188,251,225,192,261,325,232,161
ENSMUSG00000046814,Gchfr,GTP cyclohydrolase I feedback regulator [Source:MGI Symbol;Acc:MGI:2443977],0.435613193,0.44007904,0.776962607,3,30,36,20,6,26,10,16,6,19,48,5,14,1
ENSMUSG00000024206,Rfx2,"regulatory factor X, 2 (influences HLA class II expression) [Source:MGI Symbol;Acc:MGI:106583]",-0.188891361,0.440126688,0.776969497,29,15,16,14,19,17,27,22,35,30,26,16,17,17
ENSMUSG00000029761,Cald1,caldesmon 1 [Source:MGI Symbol;Acc:MGI:88250],0.197818274,0.44019622,0.777015013,4366,1239,2867,1225,2135,1995,2749,1692,3111,1856,2192,1813,2224,2025
ENSMUSG00000029098,Acox3,"acyl-Coenzyme A oxidase 3, pristanoyl [Source:MGI Symbol;Acc:MGI:1933156]",0.156283657,0.440465527,0.777335874,126,173,186,168,70,151,156,140,128,127,217,140,125,78
ENSMUSG00000018678,Sp2,Sp2 transcription factor [Source:MGI Symbol;Acc:MGI:1926162],-0.111339285,0.440457985,0.777335874,96,70,103,102,86,115,96,138,117,84,142,72,119,82
ENSMUSG00000001964,Emd,emerin [Source:MGI Symbol;Acc:MGI:108117],0.112288027,0.440536434,0.77736461,180,196,142,176,112,230,208,150,182,166,180,185,180,116
ENSMUSG00000001445,Mrpl10,mitochondrial ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:1333801],0.13510152,0.440569347,0.77736461,93,164,110,128,166,204,170,150,176,153,190,68,138,120
ENSMUSG00000000295,Hddc2,HD domain containing 2 [Source:MGI Symbol;Acc:MGI:1916942],0.14447222,0.440647846,0.777425886,100,85,48,74,116,127,130,103,114,85,108,68,101,61
ENSMUSG00000115555,Gm49307,"predicted gene, 49307 [Source:MGI Symbol;Acc:MGI:6118808]",-0.21479623,0.440756642,0.777540596,22,8,15,6,12,27,23,16,22,21,24,18,17,15
ENSMUSG00000040785,Ttc3,tetratricopeptide repeat domain 3 [Source:MGI Symbol;Acc:MGI:1276539],0.081499503,0.440822945,0.777580328,813,576,536,497,516,677,680,578,732,657,644,466,640,474
ENSMUSG00000039515,Ptpa,protein phosphatase 2 protein activator [Source:MGI Symbol;Acc:MGI:1346006],0.099662144,0.44099235,0.77774446,260,366,245,289,296,422,344,327,255,350,386,230,319,266
ENSMUSG00000022070,Bora,"bora, aurora kinase A activator [Source:MGI Symbol;Acc:MGI:1924994]",0.127026003,0.441023834,0.77774446,125,201,137,168,145,207,234,209,176,154,217,72,186,151
ENSMUSG00000113047,Gm47469,"predicted gene, 47469 [Source:MGI Symbol;Acc:MGI:6096437]",-0.361262901,0.441047362,0.77774446,14,10,5,4,7,4,5,10,2,15,16,12,4,6
ENSMUSG00000006360,Crip1,cysteine-rich protein 1 (intestinal) [Source:MGI Symbol;Acc:MGI:88501],-0.282815854,0.441340536,0.778184181,400,1443,1742,1191,716,1867,784,1572,812,1279,3938,399,2003,891
ENSMUSG00000031105,Slc25a14,"solute carrier family 25 (mitochondrial carrier, brain), member 14 [Source:MGI Symbol;Acc:MGI:1330823]",0.218912091,0.441481546,0.778263557,21,14,22,14,9,29,16,9,21,18,13,15,13,19
ENSMUSG00000028681,Ptch2,patched 2 [Source:MGI Symbol;Acc:MGI:1095405],-0.260024163,0.441517009,0.778263557,32,7,16,9,7,20,22,20,34,21,11,12,20,19
ENSMUSG00000002578,Ikzf4,IKAROS family zinc finger 4 [Source:MGI Symbol;Acc:MGI:1343139],-0.22972069,0.44145007,0.778263557,74,26,24,27,26,36,35,32,54,38,36,57,27,43
ENSMUSG00000079671,2610203C22Rik,RIKEN cDNA 2610203C22 gene [Source:MGI Symbol;Acc:MGI:1919731],-0.37261438,0.441923054,0.778344356,6,5,6,2,8,6,4,2,7,4,11,14,8,3
ENSMUSG00000084846,A730011C13Rik,RIKEN cDNA A730011C13 gene [Source:MGI Symbol;Acc:MGI:2442973],-0.177681004,0.441910797,0.778344356,40,28,26,27,26,23,17,31,38,46,39,22,24,23
ENSMUSG00000029389,Ddx55,DEAD (Asp-Glu-Ala-Asp) box polypeptide 55 [Source:MGI Symbol;Acc:MGI:1915098],0.123651268,0.441661119,0.778344356,167,109,168,153,157,208,209,145,147,233,172,98,185,133
ENSMUSG00000050100,Hmx2,H6 homeobox 2 [Source:MGI Symbol;Acc:MGI:107159],-0.250475212,0.441769559,0.778344356,7,5,9,11,8,9,8,10,9,13,16,7,10,6
ENSMUSG00000010045,Tmem115,transmembrane protein 115 [Source:MGI Symbol;Acc:MGI:1930765],-0.129115904,0.441889584,0.778344356,66,62,43,63,41,57,44,71,53,61,73,44,74,50
ENSMUSG00000002055,Spag5,sperm associated antigen 5 [Source:MGI Symbol;Acc:MGI:1927470],0.147527918,0.441993458,0.778344356,70,114,94,114,94,119,156,129,103,121,129,40,132,72
ENSMUSG00000045827,Serpinb9,"serine (or cysteine) peptidase inhibitor, clade B, member 9 [Source:MGI Symbol;Acc:MGI:106603]",-0.194675018,0.44200108,0.778344356,53,33,36,16,57,65,56,58,93,51,53,39,49,35
ENSMUSG00000021546,Hnrnpk,heterogeneous nuclear ribonucleoprotein K [Source:MGI Symbol;Acc:MGI:99894],-0.099585723,0.441940357,0.778344356,576,832,599,706,536,1100,950,962,1089,806,1070,464,943,576
ENSMUSG00000097391,Mirg,miRNA containing gene [Source:MGI Symbol;Acc:MGI:3781106],0.356870071,0.441673173,0.778344356,30,7,8,2,23,7,20,9,11,8,21,13,10,8
ENSMUSG00000047044,D030056L22Rik,RIKEN cDNA D030056L22 gene [Source:MGI Symbol;Acc:MGI:3583960],0.131895,0.44185123,0.778344356,45,68,44,54,30,79,55,65,61,44,58,38,47,38
ENSMUSG00000040732,Erg,ETS transcription factor [Source:MGI Symbol;Acc:MGI:95415],-0.169692034,0.442225775,0.778662833,60,25,49,27,35,42,58,41,80,40,60,40,52,34
ENSMUSG00000049999,Ppp1r3d,"protein phosphatase 1, regulatory subunit 3D [Source:MGI Symbol;Acc:MGI:1917664]",-0.316128209,0.442385907,0.778867575,23,3,11,6,7,5,9,8,17,6,19,10,16,8
ENSMUSG00000034951,Cog7,component of oligomeric golgi complex 7 [Source:MGI Symbol;Acc:MGI:2685013],0.112637235,0.442462235,0.778915989,105,129,115,111,63,163,128,138,102,97,130,75,133,94
ENSMUSG00000019564,Arid3a,AT rich interactive domain 3A (BRIGHT-like) [Source:MGI Symbol;Acc:MGI:1328360],-0.173200286,0.442501117,0.778915989,166,110,82,88,143,176,121,123,278,113,138,88,203,109
ENSMUSG00000056537,Rlim,"ring finger protein, LIM domain interacting [Source:MGI Symbol;Acc:MGI:1342291]",0.087455889,0.442675198,0.779117682,205,169,209,248,170,274,219,195,201,211,271,175,225,169
ENSMUSG00000083992,Gm11478,predicted gene 11478 [Source:MGI Symbol;Acc:MGI:3650888],0.325927889,0.442703431,0.779117682,6,14,10,25,4,31,11,23,18,11,8,8,11,3
ENSMUSG00000087449,Gm12971,predicted gene 12971 [Source:MGI Symbol;Acc:MGI:3650041],0.42325249,0.442796851,0.779204882,5,5,10,12,2,2,13,13,4,4,3,8,4,1
ENSMUSG00000033287,Kctd17,potassium channel tetramerisation domain containing 17 [Source:MGI Symbol;Acc:MGI:1920094],0.147292614,0.442876778,0.779268322,71,34,56,50,35,66,84,40,63,54,55,51,55,44
ENSMUSG00000043252,Tmem64,transmembrane protein 64 [Source:MGI Symbol;Acc:MGI:2140359],0.153730397,0.443259945,0.77963358,104,54,65,52,95,120,104,73,116,91,99,38,85,60
ENSMUSG00000037731,Themis2,thymocyte selection associated family member 2 [Source:MGI Symbol;Acc:MGI:2446213],-0.179128557,0.443153203,0.77963358,24,27,18,15,21,48,28,26,49,23,40,17,34,23
ENSMUSG00000037606,Osbpl5,oxysterol binding protein-like 5 [Source:MGI Symbol;Acc:MGI:1930265],0.141456975,0.443199692,0.77963358,90,55,93,48,62,76,66,59,80,75,76,49,86,41
ENSMUSG00000085705,Gm16046,predicted gene 16046 [Source:MGI Symbol;Acc:MGI:3802093],0.424598872,0.443226538,0.77963358,10,1,4,8,6,4,7,1,10,9,1,4,3,3
ENSMUSG00000020386,Sar1b,secretion associated Ras related GTPase 1B [Source:MGI Symbol;Acc:MGI:1913647],0.203173906,0.443313289,0.779635114,110,357,271,346,199,349,208,281,210,287,410,84,294,159
ENSMUSG00000038415,Foxq1,forkhead box Q1 [Source:MGI Symbol;Acc:MGI:1298228],-0.311225045,0.443348609,0.779635114,286,384,192,596,104,197,120,295,244,268,362,652,163,264
ENSMUSG00000054752,Fsd1l,fibronectin type III and SPRY domain containing 1-like [Source:MGI Symbol;Acc:MGI:2442443],-0.127110792,0.443490501,0.779758252,43,73,66,55,64,102,76,86,105,88,79,59,70,54
ENSMUSG00000002059,Rab34,"RAB34, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:104606]",-0.145974746,0.443514041,0.779758252,56,35,47,28,31,54,48,46,69,45,43,47,52,36
ENSMUSG00000034156,Tspoap1,TSPO associated protein 1 [Source:MGI Symbol;Acc:MGI:2450877],-0.367387907,0.443550342,0.779758252,12,3,0,2,8,6,10,5,13,7,14,5,8,4
ENSMUSG00000059326,Csf2ra,"colony stimulating factor 2 receptor, alpha, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339754]",0.163897889,0.443632887,0.779826179,594,309,369,293,171,430,364,314,398,290,293,386,303,252
ENSMUSG00000028318,Polr1e,polymerase (RNA) I polypeptide E [Source:MGI Symbol;Acc:MGI:1929022],0.199832523,0.443677868,0.779828066,20,27,18,26,12,28,11,21,19,22,19,12,14,20
ENSMUSG00000031303,Map3k15,mitogen-activated protein kinase kinase kinase 15 [Source:MGI Symbol;Acc:MGI:2448588],0.145926646,0.443852499,0.779927921,55,114,94,124,54,118,105,102,74,85,120,65,107,66
ENSMUSG00000087476,Rap1gapos,"RAP1 GTPase activating protein, opposite strand [Source:MGI Symbol;Acc:MGI:1917058]",-0.388048452,0.443828531,0.779927921,7,4,4,3,3,3,2,5,2,6,7,8,6,1
ENSMUSG00000020823,Sec14l1,SEC14-like lipid binding 1 [Source:MGI Symbol;Acc:MGI:1921386],-0.166862877,0.443866417,0.779927921,223,218,260,223,91,243,199,190,228,216,277,313,242,163
ENSMUSG00000111133,Gm5831,predicted gene 5831 [Source:MGI Symbol;Acc:MGI:3779529],-0.339435076,0.443960987,0.780016925,9,2,7,3,5,6,10,5,17,7,8,10,6,2
ENSMUSG00000032548,Slco2a1,"solute carrier organic anion transporter family, member 2a1 [Source:MGI Symbol;Acc:MGI:1346021]",0.120532792,0.444253751,0.780376904,470,272,372,247,308,438,437,274,492,301,526,266,342,247
ENSMUSG00000022686,B3gnt5,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:MGI Symbol;Acc:MGI:2137302]",-0.398914206,0.444238172,0.780376904,3,9,5,3,7,4,22,5,6,6,32,5,8,12
ENSMUSG00000050069,Grem2,"gremlin 2, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344367]",-0.293159075,0.444736787,0.780723785,107,20,32,13,48,29,40,38,76,49,42,62,37,54
ENSMUSG00000075520,Malrd1,MAM and LDL receptor class A domain containing 1 [Source:MGI Symbol;Acc:MGI:1928271],-0.233854646,0.444711917,0.780723785,42,168,98,195,65,146,85,153,91,176,227,57,175,115
ENSMUSG00000035829,Ppp1r26,"protein phosphatase 1, regulatory subunit 26 [Source:MGI Symbol;Acc:MGI:2685193]",-0.24490956,0.444495644,0.780723785,17,14,7,4,18,20,13,9,27,20,19,12,16,12
ENSMUSG00000016382,Pls3,plastin 3 (T-isoform) [Source:MGI Symbol;Acc:MGI:104807],-0.161724577,0.444642592,0.780723785,69,49,57,38,37,72,100,48,114,61,72,63,70,52
ENSMUSG00000032952,Ap4b1,"adaptor-related protein complex AP-4, beta 1 [Source:MGI Symbol;Acc:MGI:1337130]",0.163393259,0.444600116,0.780723785,30,50,44,38,38,60,34,36,34,46,64,16,49,32
ENSMUSG00000028917,Plekhm2,"pleckstrin homology domain containing, family M (with RUN domain) member 2 [Source:MGI Symbol;Acc:MGI:1916832]",-0.126802849,0.444781371,0.780723785,202,143,136,109,163,165,224,160,280,149,232,138,206,140
ENSMUSG00000038859,Baiap2l1,BAI1-associated protein 2-like 1 [Source:MGI Symbol;Acc:MGI:1914148],0.159506088,0.444540188,0.780723785,136,200,177,230,151,198,151,186,124,199,184,188,112,136
ENSMUSG00000020183,Cpm,carboxypeptidase M [Source:MGI Symbol;Acc:MGI:1917824],-0.17093496,0.444867305,0.780723785,54,75,31,63,37,61,64,82,57,51,89,42,43,78
ENSMUSG00000058331,Zfp85,zinc finger protein 85 [Source:MGI Symbol;Acc:MGI:107767],0.321189668,0.444890796,0.780723785,10,12,2,5,2,10,11,8,9,4,5,6,6,4
ENSMUSG00000090523,Gypc,glycophorin C [Source:MGI Symbol;Acc:MGI:1098566],-0.254472163,0.444808382,0.780723785,20,10,17,9,28,23,27,15,32,11,28,21,22,34
ENSMUSG00000005583,Mef2c,myocyte enhancer factor 2C [Source:MGI Symbol;Acc:MGI:99458],-0.201772006,0.445038209,0.780905319,629,200,267,181,413,268,479,347,662,319,554,298,453,338
ENSMUSG00000028416,Bag1,BCL2-associated athanogene 1 [Source:MGI Symbol;Acc:MGI:108047],0.108380803,0.445390835,0.781218879,351,511,329,511,346,487,363,421,457,499,408,310,353,331
ENSMUSG00000032311,Nrg4,neuregulin 4 [Source:MGI Symbol;Acc:MGI:1933833],-0.134067151,0.445392848,0.781218879,73,76,52,72,45,107,66,68,75,56,106,76,95,69
ENSMUSG00000021646,Mccc2,methylcrotonoyl-Coenzyme A carboxylase 2 (beta) [Source:MGI Symbol;Acc:MGI:1925288],-0.187986482,0.44535179,0.781218879,35,25,19,29,11,34,26,37,33,21,28,36,32,18
ENSMUSG00000097636,Mirt1,myocardial infarction associated transcript 1 [Source:MGI Symbol;Acc:MGI:1922001],0.222366213,0.445331702,0.781218879,20,12,24,24,36,38,36,14,38,17,42,23,20,17
ENSMUSG00000064023,Klk8,kallikrein related-peptidase 8 [Source:MGI Symbol;Acc:MGI:1343327],-0.347410963,0.445442291,0.781228451,10,1,4,6,6,5,6,5,15,4,5,4,7,10
ENSMUSG00000106247,Gm43720,predicted gene 43720 [Source:MGI Symbol;Acc:MGI:5663857],-0.178574099,0.445604025,0.781311704,34,16,16,12,17,24,26,21,33,27,31,19,23,16
ENSMUSG00000102939,Gm38111,"predicted gene, 38111 [Source:MGI Symbol;Acc:MGI:5611339]",-0.195183233,0.445589109,0.781311704,24,13,13,17,21,18,25,15,16,26,31,20,29,18
ENSMUSG00000085620,G630018N14Rik,RIKEN cDNA G630018N14 gene [Source:MGI Symbol;Acc:MGI:3041239],0.675238155,0.445621731,0.781311704,2,26,1,37,0,1,1,14,3,8,3,5,1,9
ENSMUSG00000001998,Ap4e1,"adaptor-related protein complex AP-4, epsilon 1 [Source:MGI Symbol;Acc:MGI:1336993]",0.169604863,0.445703198,0.781333629,46,24,29,35,16,35,49,22,39,33,36,22,26,34
ENSMUSG00000104235,Gm37589,"predicted gene, 37589 [Source:MGI Symbol;Acc:MGI:5610817]",-0.210858552,0.445722219,0.781333629,19,10,14,10,17,16,18,26,12,13,24,12,23,15
ENSMUSG00000087556,Gm15764,predicted gene 15764 [Source:MGI Symbol;Acc:MGI:3783206],0.461591314,0.445861873,0.781501304,0,12,7,12,1,11,10,11,7,5,12,0,2,4
ENSMUSG00000028411,Aptx,aprataxin [Source:MGI Symbol;Acc:MGI:1913658],-0.147140366,0.446005576,0.781598918,109,44,51,52,42,70,66,90,77,72,99,40,72,51
ENSMUSG00000110803,Gm20275,"predicted gene, 20275 [Source:MGI Symbol;Acc:MGI:5012460]",-0.164299269,0.445977878,0.781598918,39,54,48,64,27,41,48,40,62,86,66,28,52,44
ENSMUSG00000027133,Nop10,NOP10 ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1913431],-0.102000442,0.446105734,0.781697312,381,592,404,447,349,740,568,668,661,645,570,319,560,424
ENSMUSG00000053182,Gm609,predicted gene 609 [Source:MGI Symbol;Acc:MGI:2685455],-0.157420756,0.446172814,0.781737728,24,23,26,32,21,26,41,27,36,26,42,22,33,36
ENSMUSG00000078202,Nrarp,Notch-regulated ankyrin repeat protein [Source:MGI Symbol;Acc:MGI:1914372],-0.166576528,0.446351548,0.781771056,22,50,22,44,27,52,35,46,56,46,47,18,48,34
ENSMUSG00000035109,Shc4,"SHC (Src homology 2 domain containing) family, member 4 [Source:MGI Symbol;Acc:MGI:2655364]",-0.223787383,0.446489287,0.781771056,26,8,15,15,12,32,14,18,34,14,23,23,16,16
ENSMUSG00000036957,Lrfn3,leucine rich repeat and fibronectin type III domain containing 3 [Source:MGI Symbol;Acc:MGI:2442512],0.163523885,0.446397659,0.781771056,32,44,37,37,23,41,31,52,37,40,32,16,26,25
ENSMUSG00000109536,9330162G02Rik,RIKEN cDNA 9330162G02 gene [Source:MGI Symbol;Acc:MGI:2442217],-0.08949449,0.446543965,0.781771056,170,155,124,168,166,174,162,172,204,188,204,136,172,160
ENSMUSG00000091367,Gm17711,"predicted gene, 17711 [Source:MGI Symbol;Acc:MGI:4937345]",-0.134866463,0.446504837,0.781771056,40,60,51,48,45,64,59,90,74,62,66,28,56,46
ENSMUSG00000001552,Jup,junction plakoglobin [Source:MGI Symbol;Acc:MGI:96650],-0.098861629,0.446533464,0.781771056,333,475,503,525,361,680,546,524,503,580,775,426,581,394
ENSMUSG00000048251,Bcl11b,B cell leukemia/lymphoma 11B [Source:MGI Symbol;Acc:MGI:1929913],-0.126344105,0.446359466,0.781771056,422,703,613,622,589,1024,818,760,800,927,976,368,1037,598
